Age,Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income,Default
64,40624,12068,316,10,0.11032592819696366,0
54,92271,11557,667,28,0.12159211822849972,0
51,49315,41098,424,25,0.46517728135257874,1
33,42422,43790,611,25,0.2359546523197489,0
36,64137,39826,511,12,0.2537921267750096,0
39,97663,27074,771,20,0.4112890230677734,0
49,126216,27155,714,10,0.4707546299574268,0
44,73232,41389,799,6,0.37944212556680457,0
35,144528,47105,480,26,0.45318612066744024,0
51,103142,41759,688,13,0.5705264182557094,0
54,57743,35784,486,3,0.5270799725602489,0
36,124546,37401,767,7,0.2204018255819354,0
28,40636,16565,756,11,0.5533958238682016,0
36,115884,29700,433,12,0.2486321276242728,0
63,35108,46271,474,24,0.4302941295406566,1
59,98634,20337,560,8,0.5373581617612974,0
32,61180,16112,616,8,0.41172306363384403,0
50,43883,18761,568,1,0.5030980680546023,0
52,69400,47791,769,2,0.5636735544403869,0
46,70999,13885,523,20,0.5834685325558825,1
45,72951,6376,551,11,0.30531646508000776,0
40,32160,10939,363,16,0.5963841032972637,1
23,80262,46949,763,3,0.23584058189230697,0
43,44929,7846,423,26,0.3310932886397706,0
41,108133,11817,537,29,0.48035277977173774,1
54,36123,12430,374,13,0.5850767839607582,1
29,140106,31328,741,20,0.12647068062244785,0
46,53357,16151,799,8,0.5728208483526898,0
30,95496,32619,821,7,0.5993377487798847,0
55,58556,39484,567,0,0.5547897206177461,0
44,108791,32664,786,29,0.15419210769724365,0
26,86934,11780,349,12,0.5203501292919295,1
46,103886,8331,358,27,0.4198809018175492,1
29,55881,33604,753,2,0.10476326967782115,0
37,43409,46849,371,29,0.592188105733275,1
36,80416,22762,489,13,0.1752618616666087,0
22,123171,28765,455,18,0.2984106984615146,0
43,92982,42043,384,26,0.11513625201912167,0
24,147117,26922,368,5,0.25475955741439427,0
59,55657,28694,684,3,0.38416286166314484,0
35,111743,15556,672,19,0.5654265612140024,0
57,73951,18555,354,0,0.5951822630868289,1
39,33752,15004,384,27,0.3116791375336744,0
62,142339,43190,616,9,0.31409194346310576,0
39,38440,25810,463,12,0.18017171589858552,0
24,69864,16188,551,11,0.34917944833028103,0
31,74691,5247,451,10,0.5700405078805875,1
60,97035,25762,635,3,0.1826980787207461,0
22,111675,18811,667,16,0.23323662154777844,0
48,105303,8741,399,14,0.5456589368593624,1
48,47343,34052,419,20,0.41321530691364106,1
32,118248,39319,684,28,0.2652536189794875,0
26,44673,11306,602,2,0.5063724825820157,0
28,84954,8005,448,28,0.154482070851055,0
40,79698,8322,500,9,0.5291756829157507,1
50,120024,21008,302,20,0.35900083299390473,0
36,51520,45765,699,13,0.4784672151978089,0
56,134641,29870,367,18,0.3591957957830625,0
58,139123,17466,453,20,0.22313646094948672,0
33,40784,38161,793,3,0.42042431139213887,1
51,142446,7739,481,24,0.17739556800339548,0
41,63079,41935,824,13,0.21493521727408801,0
58,69220,18194,488,5,0.37466283450601123,0
24,45491,9231,319,11,0.2949917906551097,0
30,137878,33268,582,29,0.4726011426436093,0
62,141583,6401,309,25,0.3917862387708091,0
60,73720,13086,830,1,0.29066756380445635,0
47,125804,38673,602,16,0.2633649674173575,0
23,39718,5529,540,0,0.5566213909839935,1
44,60597,45779,451,16,0.12004133098032257,0
44,86217,28462,636,24,0.4455155195920526,0
42,123351,42386,487,4,0.2959492894477501,0
37,125668,21956,763,15,0.2886788372817002,0
30,51832,22027,476,13,0.42593838664239037,1
34,79818,25455,476,19,0.5252323766219146,0
49,122398,44781,714,9,0.46220612266003447,0
48,37864,47252,609,20,0.4350556341225108,1
38,113378,49555,301,24,0.3481012250206984,0
59,148633,10605,616,2,0.3345892319566499,0
57,33177,15677,808,2,0.3303576377434382,0
22,71115,21938,667,27,0.1727237316423159,0
39,147318,48534,525,17,0.37975149418597764,0
30,131235,48184,779,23,0.25773213903500525,0
34,81210,20009,362,22,0.4091139481126729,1
61,76954,35246,579,17,0.3671676238121969,0
36,136145,33185,313,3,0.5699620976807072,1
64,36844,34295,327,6,0.31746506602836166,0
25,99130,30519,441,0,0.43219860400630894,1
54,38418,25952,772,15,0.3964012793449505,0
45,59854,14185,823,16,0.4421973789520457,0
57,113644,24843,483,7,0.23348742938642428,0
62,100955,22505,616,5,0.22862447220930085,0
31,113075,33022,660,1,0.3798389781145378,0
57,134906,21439,744,25,0.5245307906816756,0
41,68950,19660,595,9,0.4600043418483466,0
62,90227,13849,703,16,0.3444673498410512,0
32,37835,34628,562,18,0.22754721659931706,0
33,42533,29835,676,27,0.4796736130505104,1
39,139750,9736,367,3,0.5631230988063364,1
51,120051,40377,770,12,0.20651016049243617,0
58,126457,8909,346,20,0.4995468606063652,1
41,132504,19867,357,26,0.18622276424112252,0
46,112858,5794,323,25,0.5503914891383785,1
33,35223,22945,589,18,0.42102494694290304,0
42,149202,20369,743,15,0.1905050021308575,0
46,35273,48601,702,12,0.11812976439847314,0
32,58519,28807,323,29,0.4473081468092034,0
30,49160,15856,363,4,0.4030509120264233,1
46,99385,11795,538,11,0.4056589082533696,1
56,149540,34385,582,6,0.3411309594898392,0
53,140388,36063,741,26,0.40722157170437334,0
35,116192,43260,599,8,0.5366115462444201,0
22,73988,15149,392,4,0.5760007907936664,0
38,35348,31669,674,3,0.2722539783823258,0
46,108460,31328,609,9,0.3439359840741687,0
29,142720,42767,466,15,0.2365139383641723,0
26,129471,42965,306,10,0.3057926746401549,0
26,129668,8562,342,28,0.4979442770690067,1
62,92519,38623,639,8,0.3124945692075004,0
56,115426,47255,452,23,0.2958202062639168,0
40,39629,41389,342,4,0.5250555519755851,1
44,74056,9206,500,24,0.10063618084739748,0
30,36273,38806,847,10,0.5260940381278285,0
51,145484,42364,525,29,0.19070398303928957,0
37,122275,25897,820,8,0.23725598752131713,0
54,65416,19151,638,16,0.2808045342671459,0
23,32894,9370,634,27,0.540326115426755,0
35,71073,29045,480,21,0.5543407704219107,0
22,70693,26700,832,10,0.4305892786491693,0
47,76466,41215,571,20,0.31972143228130645,0
46,49343,27234,493,5,0.35806390516244824,1
37,68095,20326,837,25,0.39020080461400164,0
36,56174,42997,780,15,0.5769954022717175,0
47,75801,7241,397,18,0.584583600077946,0
37,147388,35639,729,13,0.5236664639734292,0
35,134715,45586,811,2,0.39186435333442915,0
50,97436,44766,626,9,0.2953672371224707,0
45,139441,26278,715,20,0.215139958342938,0
36,94336,47923,410,22,0.3672279301693703,0
40,125782,11444,511,3,0.2728154464903091,0
29,133271,8015,329,21,0.13637224882056073,0
55,67926,19903,566,20,0.3381103791923781,0
23,97590,44583,649,1,0.38554309165513034,0
48,63827,33143,813,12,0.40565757198664554,0
31,133263,9864,513,10,0.136906940488526,0
56,69775,14676,550,11,0.3415550910781001,0
44,66201,9234,842,0,0.42795652512463755,0
29,54373,26340,618,21,0.580532034879059,0
49,52525,23723,482,20,0.11252290424423037,0
44,129513,13526,488,8,0.4381411507232189,0
25,97651,11842,426,11,0.1311687050013223,0
35,121643,39626,595,6,0.17942174361198768,0
63,55486,6207,322,16,0.18665398583486945,0
50,103604,22308,829,28,0.26443621847754273,0
22,43640,10429,378,9,0.5156495172529298,1
25,122694,12591,845,5,0.5281186274693221,0
53,86455,43660,769,26,0.28747595632559586,0
54,61136,16777,604,6,0.3156514136258709,0
47,87425,43713,747,18,0.20851535605323543,0
38,81539,45459,498,13,0.3162568955286559,0
60,106664,17548,490,24,0.23741721617589032,0
44,49942,41795,531,26,0.18744132262200622,0
53,93363,42063,323,29,0.17923403478708896,0
36,83596,37055,760,29,0.48782357569245727,0
34,106526,17869,482,10,0.1584731952744595,0
23,60255,28863,732,1,0.4080172358094777,0
40,87129,9661,382,0,0.1837410066502688,0
45,110523,49802,392,25,0.5189197095525162,0
45,143209,23782,577,9,0.23723353406839684,0
32,136651,49910,384,11,0.12244674176209966,0
43,87286,6898,507,8,0.3260365793269565,0
36,111437,17919,743,22,0.5998985564059811,0
31,41277,45068,669,25,0.5065685511384223,1
62,26643,7427,775,28,0.38513124627662176,0
48,140900,39393,803,10,0.19471940423421044,0
30,48729,15767,530,0,0.1587525188342925,1
49,111623,23420,659,19,0.5192752697174647,0
22,46818,41123,318,9,0.49385370271295836,1
38,90555,9902,508,28,0.3310942825852329,0
52,123979,31850,430,18,0.3107048434060772,0
31,78629,48034,683,26,0.47433639463762367,0
58,140296,26620,391,22,0.36801882458584356,0
50,80438,13280,842,20,0.3020846258438845,0
39,139749,19954,661,24,0.22586042802391307,0
59,34457,49764,423,10,0.1612817524525423,0
60,84629,42729,572,2,0.3973967358364465,0
27,58922,37800,654,26,0.5130244238562413,0
61,34820,42466,399,15,0.47309155628455546,1
33,57750,13887,600,21,0.44815922623308146,0
35,133122,36607,502,9,0.5644260545917152,1
31,127020,37141,320,1,0.2972583713381375,0
41,128546,46484,497,18,0.16860878356833217,0
36,145247,18335,411,3,0.1509745515886455,0
52,62790,11177,448,15,0.5775060380744426,0
28,113405,46206,680,5,0.39448210792286986,0
62,141130,8926,482,10,0.5053966208009262,1
31,59421,48056,636,16,0.367779927087708,0
31,93038,15154,637,14,0.2992471982427455,0
60,142957,7959,599,21,0.20013482543349218,0
49,107201,23611,521,3,0.528204172471559,1
51,87325,39161,708,23,0.13175761864614874,0
58,50600,23407,417,24,0.5501164362943529,1
24,54394,18025,473,7,0.20250638943974428,0
64,104622,11064,518,23,0.10476552296156835,0
36,61171,11639,675,28,0.1519485575645166,0
42,124539,7478,618,28,0.5417543561241334,0
58,86526,12929,387,17,0.13685358859579597,0
33,144448,37326,377,13,0.2776202933723032,0
25,38149,27837,740,25,0.2251582855036268,0
30,55394,46941,500,1,0.11842732604249509,0
60,39396,34974,714,15,0.36573342697974054,0
63,48324,49183,303,21,0.5991664561106789,1
49,72198,13418,382,14,0.5265037400397606,0
44,107705,22650,792,20,0.18444631094608446,0
61,137168,39825,305,5,0.5421580043658205,1
43,138810,19383,646,8,0.3258967405609071,0
45,134813,48211,833,11,0.236625273355536,0
47,116779,36708,750,9,0.4201529364503451,0
51,56016,40709,444,6,0.2083474082692975,0
54,28194,37924,301,4,0.5398258933601991,1
37,57398,28382,587,25,0.4120920960156551,0
43,29789,31649,524,22,0.16801094088534743,0
64,110695,36140,736,7,0.38532443647473424,0
39,89967,37563,513,26,0.3551855212046032,0
28,133942,35373,465,11,0.3357277654255677,0
47,86134,22144,672,0,0.28248796075651794,0
29,95886,13965,806,9,0.33710276108653014,0
27,123837,27791,632,10,0.39300574182986525,0
51,49977,28115,511,26,0.4667846581003994,1
60,126967,22341,588,22,0.558937790559323,0
44,25129,21637,465,19,0.12219204766075628,0
53,84683,29269,425,4,0.38467200937904544,0
43,70331,22953,456,12,0.47598698885163704,0
63,142647,32794,331,17,0.15777706668329142,0
64,59626,28877,573,9,0.5557488967277291,0
30,73503,45273,600,20,0.22249488093322636,0
52,52549,17405,320,24,0.5166659596047416,1
28,37342,32812,823,16,0.43100333255794854,1
30,61417,46767,575,18,0.37977329684578687,0
34,101514,14973,306,3,0.5346211864575953,1
24,77249,28925,754,8,0.5846172448378251,0
56,77664,49623,429,17,0.5985654329772668,1
54,128164,28091,598,15,0.4416405075294402,0
42,132716,24584,396,6,0.26956554531686394,0
52,33833,44325,576,24,0.5373496239598665,1
55,85658,14071,584,11,0.4271741544904937,0
53,137439,10088,472,25,0.2616645992047818,0
56,124027,21550,631,3,0.5661823172349431,0
36,54473,7063,504,20,0.47382519898029896,1
53,25737,32280,402,27,0.32641390198042897,0
27,119965,13303,659,11,0.32724529658291024,0
42,71647,16631,430,11,0.5979642852766213,1
54,89054,6125,338,25,0.28685455225321554,0
53,26299,40409,606,3,0.1470403389482047,0
40,88281,27485,819,11,0.369280760098896,0
54,143168,48003,345,22,0.5424270252816086,1
49,90875,17794,493,7,0.3922598930240817,0
52,57920,23018,817,23,0.4965437363668995,0
42,79836,13862,468,29,0.1274323496280542,0
55,67381,40879,421,29,0.43669737076509607,0
36,137059,6690,548,2,0.13959705828474409,0
35,139286,20740,506,15,0.37817834034989384,0
40,109971,28024,414,1,0.3488837178538079,0
64,123730,25341,538,5,0.5728022126692032,1
36,81298,14156,375,27,0.1662322003365956,0
27,49509,42214,468,16,0.10474570428989946,1
30,146035,36053,347,11,0.1686773768289899,0
58,67095,15158,369,8,0.18535307077075533,0
41,76524,7808,807,15,0.22545573376457514,0
55,147814,10402,454,6,0.5075443783962704,1
59,134825,6964,760,7,0.2884404172698949,0
47,140637,22206,672,6,0.5203787939949295,0
39,147383,14629,501,20,0.23596692995620264,0
49,91909,37337,616,4,0.5302705591084004,0
30,97618,39829,750,22,0.1040452215244855,0
53,50532,26559,395,6,0.5672677352624144,1
27,133197,8865,795,17,0.4730246105620908,0
35,85285,9294,661,17,0.3063652398830947,0
49,43866,17965,756,15,0.3886675096419038,0
45,32593,17228,477,6,0.5665083870963185,1
34,34495,36377,428,20,0.39128015932793747,0
64,140058,39927,789,1,0.21428426182491858,0
33,32837,17822,338,16,0.38643695130927336,0
40,101708,35070,757,24,0.5357236468698129,0
42,43680,8187,649,26,0.5937249892219556,0
48,146722,12135,751,7,0.3920416344573229,0
40,80476,18508,679,1,0.17782258740298132,0
45,146830,38557,408,17,0.4858762205774133,1
47,55346,39090,507,18,0.5984556719534447,1
49,133621,44441,540,19,0.33681797237085676,0
39,48412,44884,387,8,0.2918663835148695,1
57,113399,31067,698,11,0.37625032295748806,0
63,143833,23043,561,21,0.18238308992341465,0
50,55804,35572,624,18,0.5856416922517943,0
38,90206,14507,670,29,0.5191673428707876,0
25,35934,8062,404,7,0.1564953554368859,0
50,55723,29700,397,21,0.5725407486645738,0
25,45405,23454,786,7,0.5714097287690798,1
31,43748,15868,395,9,0.2581773748792079,1
46,95766,7553,771,27,0.4095710315491833,0
52,71413,34553,345,17,0.15537714267802147,0
24,47354,33511,330,14,0.1420957002012088,0
23,99490,22428,707,23,0.35089728047352353,0
46,146988,47747,674,10,0.12483903451253345,0
27,113675,10957,681,20,0.5374458049883054,0
47,135558,49495,788,25,0.5640476904387892,0
29,42388,9578,608,13,0.13365320571165298,0
56,130361,43389,434,14,0.12364236133520976,0
48,61523,39734,627,13,0.2107089105421643,0
46,126150,15548,498,11,0.5649791794560192,1
39,145950,26353,559,3,0.48450731348466547,0
22,82693,23634,423,2,0.4382488936260922,1
60,60732,16679,681,11,0.4881736050685662,0
24,66646,29717,806,24,0.199738390952051,0
25,46021,30579,408,25,0.22829418146169814,0
62,118238,31730,340,6,0.2588143179424425,0
58,135952,39782,744,6,0.40253295675933465,0
36,126059,9624,445,21,0.40411003279061675,1
29,77776,28103,475,24,0.20430386356160593,0
59,44116,30544,578,18,0.31836358654035735,0
40,97009,33534,679,13,0.4450099444317325,0
47,137858,43636,464,0,0.25480964528006833,0
60,113271,38572,785,6,0.1377385394424052,0
31,124997,33560,660,24,0.1986949895422969,0
59,101620,38435,472,21,0.1823678097704516,0
35,69771,38152,476,9,0.41597139456317145,0
62,53756,49084,348,17,0.13427449361144098,0
40,107604,24638,410,12,0.5423747876731413,0
51,119452,41208,509,7,0.14219356932869773,0
26,27919,21396,454,8,0.39895486915616263,0
52,48550,45494,572,25,0.5647663175845403,1
28,61524,48967,754,14,0.131211464352722,0
40,79606,31783,615,7,0.29155243857919255,0
52,93819,10403,514,24,0.26397289648152644,0
60,95227,28838,629,0,0.27210438693632855,0
45,48212,43919,443,2,0.40015573270596017,1
55,65118,17359,653,18,0.23105154773102546,0
44,53602,27614,580,29,0.11366147864230339,0
61,42540,15057,621,8,0.5811375182209575,0
27,60829,5100,605,18,0.4743879928825171,0
59,81309,33655,778,14,0.16756379611783698,0
62,90403,9978,689,13,0.32757842675479765,0
57,96455,47272,363,25,0.13136086660617488,0
48,47277,15988,564,0,0.11392816569874734,0
32,144133,19531,305,2,0.12375586571715722,0
26,84673,44302,467,1,0.4778888662398548,1
38,146124,16631,654,24,0.3224619786335592,0
28,42676,16693,472,29,0.5221984576006222,1
48,67844,40935,418,0,0.2526075520371909,1
36,89708,43148,525,26,0.4876608689826236,1
34,34752,18823,473,17,0.13896727897505104,0
32,106548,29696,428,0,0.41755407881083473,1
47,99711,16629,486,8,0.2803009567896756,0
43,65670,8856,362,6,0.23836246330030633,0
49,92603,36051,573,29,0.507554547075313,0
45,56478,6075,509,12,0.12596105980288744,0
50,51439,25797,492,16,0.5747657303431118,1
30,59747,48682,831,12,0.49277278293123006,0
63,141424,38469,481,12,0.27780463696361246,0
25,54810,41116,527,9,0.5956664957272587,0
39,43302,13185,388,27,0.2012446195588514,0
64,91236,32841,443,5,0.30120700664658173,0
37,89467,11836,549,4,0.5424397681463814,0
54,127350,29596,524,9,0.5984035424012634,0
50,59841,48406,467,13,0.2195564106722845,0
60,144349,27218,409,10,0.47155670318667076,1
31,69713,40017,472,4,0.2528646653177773,0
30,74546,15705,810,3,0.483236335356803,0
52,149836,24606,596,2,0.16264200740012288,0
49,28048,26375,542,13,0.2680849668872829,1
24,143140,47142,508,12,0.1374997927772417,0
35,58290,31933,542,23,0.3459484601201439,0
46,83906,13118,553,22,0.45075027637687404,0
36,101637,40319,381,4,0.2893080441608682,0
23,54778,31649,733,11,0.407358462501173,0
45,52425,7214,774,24,0.3845433811262159,0
35,132045,13534,842,27,0.24729825870868502,0
28,108388,40228,303,22,0.3433890939504941,0
57,145918,49696,493,9,0.13450952149957865,0
45,115036,8255,355,1,0.3299566398880168,1
48,83176,32841,560,6,0.3290947471562711,0
58,37674,10334,679,6,0.11435895542870808,0
59,87402,17281,786,3,0.35693662405825155,0
51,113731,44598,395,11,0.4688468329784594,1
48,141109,45522,635,27,0.32612608741829663,0
60,114907,44708,628,23,0.4230127606874743,0
36,58053,35697,795,3,0.36621048433429093,0
47,142433,15722,818,6,0.4925893873186711,0
22,36957,41400,424,19,0.3572276326278685,0
25,97644,21029,559,12,0.2658045070534475,0
50,78616,5014,849,7,0.5137843847884228,0
22,138294,49349,307,13,0.1338107073433105,0
64,42829,16506,672,29,0.2447281229375418,0
43,30837,13208,521,2,0.39574221578151836,1
32,89141,32157,830,1,0.5280132584736321,1
31,40032,14971,649,9,0.1360709185983167,0
38,124770,46040,330,5,0.14802646637010367,0
57,51352,28183,657,22,0.24119251062976596,0
47,55215,27963,321,6,0.2722859770978928,0
42,81319,40847,588,15,0.5217691226374342,0
34,99642,13127,513,5,0.5794516085873309,0
30,66247,46978,464,15,0.10861434389293198,0
32,119302,20646,439,26,0.10767805568766528,0
32,68048,30355,669,23,0.5324051644378436,0
27,144114,23208,619,11,0.1678084866338391,0
22,129236,27713,708,21,0.2696680806316779,0
27,100532,37267,737,14,0.23760676368272507,0
34,91714,8864,312,21,0.2409341080549253,0
